source	source_label	source_level	target	target_label	relation	tier	hops_source	hops_target	rules
v11342	Dichtung für Heckklappe	baugruppe	e262147	Türen, Kofferraumdeckel & Klappen	<	derived	0	1	Hülle<-Seed+H3
v11344	Türblatt	baugruppe	e262147	Türen, Kofferraumdeckel & Klappen	<	derived	0	1	Hülle<-Seed+H3
v11346	Abdeckkappe Türgriff	baugruppe	e33637	Karosserie-, Anbauteile & Zubehör	<	derived	0	1	Hülle<-Seed+H4
v11348	Abdeckung Frontschürze	baugruppe	e33637	Karosserie-, Anbauteile & Zubehör	<	derived	0	1	Hülle<-Seed+H4
v11349	Abdeckung Griffmulde	baugruppe	e33637	Karosserie-, Anbauteile & Zubehör	<	derived	0	1	Hülle<-Seed+H4
v11355	Anhängebock für Anhängevorrichtung	baugruppe	e180143	Anhängerkupplungen & Abschleppteile	<	derived	0	1	Hülle<-Seed+H4
v11356	Anschlagpuffer für Fahrerhaus	baugruppe	e33637	Karosserie-, Anbauteile & Zubehör	<	derived	0	1	Hülle<-Seed+H4
v11357	Anschlussleitung für Außenspiegel	baugruppe	e262160	Außenspiegel & Teile	<	derived	0	1	Hülle<-Seed+H3
v11360	Anschraubplatte für Anhängevorrichtung	baugruppe	e180143	Anhängerkupplungen & Abschleppteile	<	derived	0	1	Hülle<-Seed+H4
v11361	Antennenkopf	baugruppe	e33637	Karosserie-, Anbauteile & Zubehör	<	derived	0	1	Hülle<-Seed+H3
v11366	Be-/Entlüftungsventil für Kraftstoffbehälter	baugruppe	e33637	Karosserie-, Anbauteile & Zubehör	<	derived	0	1	Hülle<-Seed+H4
v11379	Clip für Zier-/Schutzleiste	baugruppe	e33637	Karosserie-, Anbauteile & Zubehör	<	derived	0	1	Hülle<-Seed+H4
v11390	Dichtung für Blinkleuchte	baugruppe	e33637	Karosserie-, Anbauteile & Zubehör	<	derived	0	1	Hülle<-Seed+H4
v11393	Dichtung für Faltdach	baugruppe	e33637	Karosserie-, Anbauteile & Zubehör	<	derived	0	1	Hülle<-Seed+H4
v11396	Dichtung für Hauptscheinwerfer	baugruppe	e33637	Karosserie-, Anbauteile & Zubehör	<	derived	0	1	Hülle<-Seed+H4
v11399	Dichtung für Kennzeichenleuchte	baugruppe	e33637	Karosserie-, Anbauteile & Zubehör	<	derived	0	1	Hülle<-Seed+H4
v11400	Dichtung für Kotflügel	baugruppe	e33637	Karosserie-, Anbauteile & Zubehör	<	derived	0	1	Hülle<-Seed+H4
v11401	Dichtung für Kraftstoffeinfüllstutzen	baugruppe	e33637	Karosserie-, Anbauteile & Zubehör	<	derived	0	1	Hülle<-Seed+H4
v11409	Dichtung für Rahmen Hauptscheinwerfer	baugruppe	e33637	Karosserie-, Anbauteile & Zubehör	<	derived	0	1	Hülle<-Seed+H4
v11410	Dichtung für Schiebedach	baugruppe	e262169	Auto-, Cabrio-, Panorama- & Schiebedächer	<	derived	0	1	Hülle<-Seed+H3
v11411	Dichtung für Schlussleuchte	baugruppe	e33637	Karosserie-, Anbauteile & Zubehör	<	derived	0	1	Hülle<-Seed+H4
v11413	Dichtung für Türscheibe	baugruppe	e33637	Karosserie-, Anbauteile & Zubehör	<	derived	0	1	Hülle<-Seed+H4
v11414	Dichtung für Türsicherungsleuchte	baugruppe	e33637	Karosserie-, Anbauteile & Zubehör	<	derived	0	1	Hülle<-Seed+H4
v11425	Domstrebe	baugruppe	e33637	Karosserie-, Anbauteile & Zubehör	<	derived	0	1	Hülle<-Seed+H4
v11433	Druckschalter für Bremshydraulik	baugruppe	e33559	Bremsen & Bremsenteile	<	derived	0	1	Hülle<-Seed+H4
v11438	Einfüllstutzen für Kraftstoffbehälter	baugruppe	e33549	Luft- & Kraftstoffversorgung	<	derived	0	1	Hülle<-Seed+H4
v11466	Führungsarm für Scheibenreinigung	baugruppe	e174111	Scheiben- & Scheinwerferreinigung	<	derived	0	1	Hülle<-Seed+H4
v11471	Gasfeder für Reserveradhalter	baugruppe	e33637	Karosserie-, Anbauteile & Zubehör	<	derived	0	1	Hülle<-Seed+H4
v11473	Gasfeder für Verdeck	baugruppe	e33637	Karosserie-, Anbauteile & Zubehör	<	derived	0	1	Hülle<-Seed+H4
v11475	Blinkergehäuse	baugruppe	e33707	Beleuchtung	<	derived	0	1	Hülle<-Seed+H3
v11476	Rückfahrleuchtengehäuse	baugruppe	e33707	Beleuchtung	<	derived	0	1	Hülle<-Seed+H3
v11478	Rückleuchtengehäuse	baugruppe	e33707	Beleuchtung	<	derived	0	1	Hülle<-Seed+H3
v11481	Gleitbacke für Fensterheber	baugruppe	e33637	Karosserie-, Anbauteile & Zubehör	<	derived	0	1	Hülle<-Seed+H4
v11484	Glühlampe für Bremsleuchte	baugruppe	e33707	Beleuchtung	<	derived	0	1	Hülle<-Seed+H3
v11485	Glühlampe für Fernscheinwerfer	baugruppe	e33707	Beleuchtung	<	derived	0	1	Hülle<-Seed+H3
v11486	Glühlampe für Kofferraumleuchte	baugruppe	e33707	Beleuchtung	<	derived	0	1	Hülle<-Seed+H4
v11487	Glühlampe für Positions-/Begrenzungsleuchte	baugruppe	e33707	Beleuchtung	<	derived	0	1	Hülle<-Seed+H3
v11488	Glühlampe für Rückleuchte	baugruppe	e33707	Beleuchtung	<	derived	0	1	Hülle<-Seed+H3
v11489	Glühlampe für Tagfahrleuchte	baugruppe	e33707	Beleuchtung	<	derived	0	1	Hülle<-Seed+H3
v11490	Glühlampe für Zusatzbremsleuchte	baugruppe	e33707	Beleuchtung	<	derived	0	1	Hülle<-Seed+H3
v11499	Halter für Heckleuchte	baugruppe	e33637	Karosserie-, Anbauteile & Zubehör	<	derived	0	1	Hülle<-Seed+H4
v11512	Kabelsatz für Fernscheinwerfer	baugruppe	e33572	Autoelektrik	<	derived	0	1	Hülle<-Seed+H3
v11513	Kabelsatz für Hauptscheinwerfer	baugruppe	e33572	Autoelektrik	<	derived	0	1	Hülle<-Seed+H3
v11514	Kappe für Nebelscheinwerfer	baugruppe	e33637	Karosserie-, Anbauteile & Zubehör	<	derived	0	1	Hülle<-Seed+H4
v11515	Kappe für Wischarm	baugruppe	e33637	Karosserie-, Anbauteile & Zubehör	<	derived	0	1	Hülle<-Seed+H4
v11521	Koffer-/Laderaumwanne	baugruppe	e262165	Kotflügel, Seitenwände & Tankdeckel	<	derived	0	1	Hülle<-Seed+H4
v11528	Kondenswasserablaufschlauch für Innenraumluftfiltergehäuse	baugruppe	e33637	Karosserie-, Anbauteile & Zubehör	<	derived	0	1	Hülle<-Seed+H4
v11535	Kupplungspedal	baugruppe	e33694	Innenausstattung	<	derived	0	1	Hülle<-Seed+ADJ
v11551	Lampenfassung für Hauptscheinwerfer	baugruppe	e33707	Beleuchtung	<	derived	0	1	Hülle<-Seed+H3
v11555	Lichtscheibe für Hauptscheinwerfer	baugruppe	e33707	Beleuchtung	<	derived	0	1	Hülle<-Seed+H3
v11556	Lichtscheibe für Kennzeichenleuchte	baugruppe	e33707	Beleuchtung	<	derived	0	1	Hülle<-Seed+H3
v11557	Lichtscheibe für Positionsleuchte	baugruppe	e33707	Beleuchtung	<	derived	0	1	Hülle<-Seed+H3
v11558	Lichtscheibe für Rückfahrleuchte	baugruppe	e33707	Beleuchtung	<	derived	0	1	Hülle<-Seed+H3
v11559	Lichtscheibe für Schlussleuchte	baugruppe	e33707	Beleuchtung	<	derived	0	1	Hülle<-Seed+H3
v11560	Lichtscheibe für Seitenmarkierungsleuchte	baugruppe	e33707	Beleuchtung	<	derived	0	1	Hülle<-Seed+H3
v11576	Montagesatz für Kotflügel	baugruppe	e33637	Karosserie-, Anbauteile & Zubehör	<	derived	0	1	Hülle<-Seed+H4
v11581	Montagesatz für Stoßfänger	baugruppe	e33637	Karosserie-, Anbauteile & Zubehör	<	derived	0	1	Hülle<-Seed+H4
v11603	Rahmen für Hauptscheinwerfer	baugruppe	e33637	Karosserie-, Anbauteile & Zubehör	<	derived	0	1	Hülle<-Seed+H4
v11604	Rahmen für Nebelscheinwerfer	baugruppe	e33637	Karosserie-, Anbauteile & Zubehör	<	derived	0	1	Hülle<-Seed+H4
v11605	Reflektor für Blinkleuchte	baugruppe	e33707	Beleuchtung	<	derived	0	1	Hülle<-Seed+H3
v11632	Rollenführung für Schiebetür	baugruppe	e262147	Türen, Kofferraumdeckel & Klappen	<	derived	0	1	Hülle<-Seed+H3
v11635	Schalter für Allradantrieb	baugruppe	e33694	Innenausstattung	<	derived	0	1	Hülle<-Seed+H3
v11636	Schalter für Bremsbetätigung	baugruppe	e33694	Innenausstattung	<	derived	0	1	Hülle<-Seed+H3
v11637	Schalter für Fahrstufe	baugruppe	e33694	Innenausstattung	<	derived	0	1	Hülle<-Seed+H3
v11638	Schalter für Handbremskontrollleuchte	baugruppe	e33694	Innenausstattung	<	derived	0	1	Hülle<-Seed+H3
v11639	Schalter für Hupe	baugruppe	e33694	Innenausstattung	<	derived	0	1	Hülle<-Seed+H3
v11640	Schalter für Kupplungsbetätigung	baugruppe	e33694	Innenausstattung	<	derived	0	1	Hülle<-Seed+H3
v11641	Schalter für Scheibenwischerintervall	baugruppe	e33694	Innenausstattung	<	derived	0	1	Hülle<-Seed+H3
v11642	Schalter für Türverriegelung	baugruppe	e33694	Innenausstattung	<	derived	0	1	Hülle<-Seed+H3
v11644	Tankklappenscharnier	baugruppe	e33549	Luft- & Kraftstoffversorgung	<	derived	0	1	Hülle<-Seed+H3
v11646	Scheinwerferaufnahme für Beleuchtung	baugruppe	e33637	Karosserie-, Anbauteile & Zubehör	<	derived	0	1	Hülle<-Seed+H4
v11650	Schlosssatz für Schließanlage	baugruppe	e33637	Karosserie-, Anbauteile & Zubehör	<	derived	0	1	Hülle<-Seed+H4
v11658	Schwellerverkleidung	baugruppe	e33637	Karosserie-, Anbauteile & Zubehör	<	derived	0	1	Hülle<-Seed+H3
v11662	Seitenmarkierungsleuchte	baugruppe	e33707	Beleuchtung	<	derived	0	1	Hülle<-Seed+H3
v11682	Spritzwand	baugruppe	e262165	Kotflügel, Seitenwände & Tankdeckel	<	derived	0	1	Hülle<-Seed+H4
v11684	Spurverbreiterung	baugruppe	e33637	Karosserie-, Anbauteile & Zubehör	<	derived	0	1	Hülle<-Seed+H4
v11697	Stoßstangenabdeckung für Anhängevorrichtung	baugruppe	e262145	Stoßstangen & Teile	<	derived	0	1	Hülle<-Seed+H3
v11698	Stoßstangenhalter für Anhängevorrichtung	baugruppe	e262145	Stoßstangen & Teile	<	derived	0	1	Hülle<-Seed+H3
v11700	Stütze Kühlergitter	baugruppe	e33637	Karosserie-, Anbauteile & Zubehör	<	derived	0	1	Hülle<-Seed+H4
v11710	Türgriffrahmen	baugruppe	e262147	Türen, Kofferraumdeckel & Klappen	<	derived	0	1	Hülle<-Seed+H3
v11712	Umrüstsatz Stoßfänger	baugruppe	e33637	Karosserie-, Anbauteile & Zubehör	<	derived	0	1	Hülle<-Seed+H4
v11725	Verbindungsrohr für Heizungskanal	baugruppe	e33542	Klima- & Heizungsanlagen	<	derived	0	1	Hülle<-Seed+H4
v11734	Vorschaltgerät für Gasentladungslampe	baugruppe	e33707	Beleuchtung	<	derived	0	1	Hülle<-Seed+H3
v11738	Warmluftkanal	baugruppe	e33542	Klima- & Heizungsanlagen	<	derived	0	1	Hülle<-Seed+H4
v11742	Wischerlager	baugruppe	e174111	Scheiben- & Scheinwerferreinigung	<	derived	0	1	Hülle<-Seed+H4
v11747	Zier-/Schutzleiste für Türscheibe	baugruppe	e33637	Karosserie-, Anbauteile & Zubehör	<	derived	0	1	Hülle<-Seed+H3
v11755	Pritschenaufbau komplett	baugruppe	e262175	Pickup-Ladeflächen & Teile	<	derived	0	1	Hülle<-Seed
v11761	Schloss Hecktür	baugruppe	e262147	Türen, Kofferraumdeckel & Klappen	<	derived	0	1	Hülle<-Seed+H3
v11766	Scharniersäule	baugruppe	e262165	Kotflügel, Seitenwände & Tankdeckel	<	derived	0	1	Hülle<-Seed+H4
v11770	Glühlampe Xenon	baugruppe	e33707	Beleuchtung	<	derived	0	1	Hülle<-Seed+H3
v11780	Motor Schiebetür	baugruppe	e262111	Elektromotoren & -teile	<	derived	0	1	Hülle<-Seed+H3
v11783	Reserveradhalter	baugruppe	e33637	Karosserie-, Anbauteile & Zubehör	<	derived	0	1	Hülle<-Seed+H4
v11790	Antennenverstärker	baugruppe	e33637	Karosserie-, Anbauteile & Zubehör	<	derived	0	1	Hülle<-Seed+H3
v11791	Spritzdüse für Scheinwerferreinigungsanlage	baugruppe	e174111	Scheiben- & Scheinwerferreinigung	<	derived	0	1	Hülle<-Seed+H4
v11794	Aktor Fussgängerschutz	baugruppe	e33637	Karosserie-, Anbauteile & Zubehör	<	derived	0	1	Hülle<-Seed+H4
v11805	Elektro-Seilwinde	baugruppe	e33572	Autoelektrik	<	derived	0	1	Hülle<-Seed+H4
v11809	Heckleiter	baugruppe	e262165	Kotflügel, Seitenwände & Tankdeckel	<	derived	0	1	Hülle<-Seed+H4
v11811	Hydro-Seilwinde komplett	baugruppe	e33572	Autoelektrik	<	derived	0	1	Hülle<-Seed+H4
v11813	Konsole Seilwinde	baugruppe	e262165	Kotflügel, Seitenwände & Tankdeckel	<	derived	0	1	Hülle<-Seed+H4
v11817	Lufthutze Deckel	baugruppe	e262165	Kotflügel, Seitenwände & Tankdeckel	<	derived	0	1	Hülle<-Seed+H4
v11823	Schließzylinder Alarmanlage	baugruppe	e262147	Türen, Kofferraumdeckel & Klappen	<	derived	0	1	Hülle<-Seed+H3|Hülle<-Seed+H7
v11834	Türschlüssel	baugruppe	e262147	Türen, Kofferraumdeckel & Klappen	<	derived	0	1	Hülle<-Seed+H3
v11840	Zündgerät Scheinwerfer	baugruppe	e33707	Beleuchtung	<	derived	0	1	Hülle<-Seed+H3
v11842	Hubzylinder für Scheinwerferreinigungsanlage	baugruppe	e33707	Beleuchtung	<	derived	0	1	Hülle<-Seed+H4
v11847	Rückleuchte in Stoßstange	baugruppe	e33707	Beleuchtung	<	derived	0	1	Hülle<-Seed+H3
v11848	Trennwand	baugruppe	e262202	Aufbewahrung & Organisation	<	derived	0	1	Hülle<-Seed
v11865	Antrieb Kofferraumabdeckung	baugruppe	e33694	Innenausstattung	<	derived	0	1	Hülle<-Seed
v11877	Elektrisches Heckklappenset	baugruppe	e262175	Pickup-Ladeflächen & Teile	<	derived	0	1	Hülle<-Seed
v11878	Radarsensor	baugruppe	e258037	Einparkhilfen	<	derived	0	1	Hülle<-Seed+ADJ
v11880	Panoramadach	baugruppe	e262169	Auto-, Cabrio-, Panorama- & Schiebedächer	<	derived	0	1	Hülle<-Seed+H3
v11882	Einstiegleistenset	baugruppe	e33637	Karosserie-, Anbauteile & Zubehör	<	derived	0	1	Hülle<-Seed+H7|Hülle<-Seed+H3
v11883	Einstiegleiste	baugruppe	e33637	Karosserie-, Anbauteile & Zubehör	<	derived	0	1	Hülle<-Seed+H3
v11891	Aktuator Motorhaube	baugruppe	e262165	Kotflügel, Seitenwände & Tankdeckel	<	derived	0	1	Hülle<-Seed+H4
v11895	Tür-Zuzieh-Hilfe	baugruppe	e262165	Kotflügel, Seitenwände & Tankdeckel	<	derived	0	1	Hülle<-Seed+H4
v11897	Heckklappenscharnier	baugruppe	e262147	Türen, Kofferraumdeckel & Klappen	<	derived	0	1	Hülle<-Seed+H3
v11901	Blinker Dach	baugruppe	e33707	Beleuchtung	<	derived	0	1	Hülle<-Seed+H3|Hülle<-Seed+H7
v11936	HV-Ladeanschluss	baugruppe	e33572	Autoelektrik	<	derived	0	1	Hülle<-Seed+H3
v11944	Hardtop Ladefläche	baugruppe	e262175	Pickup-Ladeflächen & Teile	<	derived	0	1	Hülle<-Seed
v11945	Doppelrohrbügel	baugruppe	e262165	Kotflügel, Seitenwände & Tankdeckel	<	derived	0	1	Hülle<-Seed+H4
v11947	Schwellerrohre	baugruppe	e262165	Kotflügel, Seitenwände & Tankdeckel	<	derived	0	1	Hülle<-Seed+H4
v11958	Teilepaket Karosserie	baugruppe	e262165	Kotflügel, Seitenwände & Tankdeckel	<	derived	0	1	Hülle<-Seed+H4
v12056	Markise	baugruppe	e33637	Karosserie-, Anbauteile & Zubehör	<	derived	0	1	Hülle<-Seed+H4
v12059	Blende Seitenblinker	baugruppe	e33637	Karosserie-, Anbauteile & Zubehör	<	derived	0	1	Hülle<-Seed+H4
v12060	Rahmenspitze	baugruppe	e33637	Karosserie-, Anbauteile & Zubehör	<	derived	0	1	Hülle<-Seed+H4
v12061	Kotflügelträger	baugruppe	e33637	Karosserie-, Anbauteile & Zubehör	<	derived	0	1	Hülle<-Seed+H4
v12065	Verdeckbezug	baugruppe	e262169	Auto-, Cabrio-, Panorama- & Schiebedächer	<	derived	0	1	Hülle<-Seed+H3
v12066	Verdeckschloss	baugruppe	e262169	Auto-, Cabrio-, Panorama- & Schiebedächer	<	derived	0	1	Hülle<-Seed+H3
v12068	Halter	baugruppe	e33694	Innenausstattung	<	derived	0	1	Hülle<-Seed+H4
v12070	Heckklappenleiste	baugruppe	e33637	Karosserie-, Anbauteile & Zubehör	<	derived	0	1	Hülle<-Seed+H4
v12071	Motor Heckspoiler	baugruppe	e33572	Autoelektrik	<	derived	0	1	Hülle<-Seed+H4
v12073	Heckscheibenöffner	baugruppe	e33637	Karosserie-, Anbauteile & Zubehör	<	derived	0	1	Hülle<-Seed+H4
v12074	Blende Heckleuchte	baugruppe	e33637	Karosserie-, Anbauteile & Zubehör	<	derived	0	1	Hülle<-Seed+H4
v12075	Beplankung	baugruppe	e33637	Karosserie-, Anbauteile & Zubehör	<	derived	0	1	Hülle<-Seed+H4
v12076	Abdeckung Schiebetürschienen	baugruppe	e33694	Innenausstattung	<	derived	0	1	Hülle<-Seed+H4
v12077	Motor Ausstellfenster	baugruppe	e33572	Autoelektrik	<	derived	0	1	Hülle<-Seed+H4
v12078	Motor Drallklappen	baugruppe	e33572	Autoelektrik	<	derived	0	1	Hülle<-Seed+H4
v12095	Abgasrohr Heizgerät	baugruppe	e33605	Auspuff- & Abgassysteme	<	derived	0	1	Hülle<-Seed+H4
v20000	Stossfänger vorne / hinten	kategorie	e262152	Rahmenlängsträger & Hilfsträger	>	derived	1	0	Hülle<-Seed
v20001	Karosserie vorne Aussen	kategorie	e33644	Kotflügel Vorn	>	derived	1	0	Hülle<-Seed+H6|Hülle<-Seed+H6
v20001	Karosserie vorne Aussen	kategorie	e33646	Motorhauben	>	derived	1	0	Hülle<-Seed
v20009	Türen	kategorie	e179851	Türgriffe	>	derived	1	0	Hülle<-Seed
v21006	Außenspiegel & Spiegelkomponenten	kategorie	e262161	Außenspiegel	>	derived	1	0	Hülle<-Seed
v21006	Außenspiegel & Spiegelkomponenten	kategorie	e262163	Spiegelglas	>	derived	1	0	Hülle<-Seed
v21008	Anbau- & Mechanikteile für Türen und Klappen	kategorie	e262158	Gasfedern & Haubendämpfer	>	derived	1	0	Hülle<-Seed
v21008	Anbau- & Mechanikteile für Türen und Klappen	kategorie	e262176	Scharniere, Verschlüsse & weitere Teile	>	derived	1	0	Hülle<-Seed
v21011	Wisch- & Waschanlage	kategorie	e174112	Wischwasserbehälter, -pumpen & -düsen	>	derived	1	0	Hülle<-Seed
v21011	Wisch- & Waschanlage	kategorie	e174113	Wischerarme	>	derived	1	0	Hülle<-Seed
v21011	Wisch- & Waschanlage	kategorie	e179852	Wischerblätter & -gummi	>	derived	1	0	Hülle<-Seed
v21013	Karosserie-Blech- & Außenhautteile	kategorie	e262166	Seitenwände & Kotflügel Hinten	>	derived	1	0	Hülle<-Seed
v21016	Zier- & Schutzleisten, Blenden, Embleme	kategorie	e33643	Embleme & Ornamente	>	derived	1	0	Hülle<-Seed
v21017	Kühlergrill, Gitter & Luftführungen	kategorie	e38658	Lufteinlässe	>	derived	1	0	Hülle<-Seed
v21022	Anhängevorrichtung & Zubehör	kategorie	e38789	Elektrosätze	>	derived	1	0	Hülle<-Seed
v21022	Anhängevorrichtung & Zubehör	kategorie	e180145	Kugelköpfe	>	derived	1	0	Hülle<-Seed
v21024	Räder & Bereifung	kategorie	e180090	Schnee-, Anti-Rutsch-Ketten & Schneesocken	>	derived	1	0	Hülle<-Seed
v21026	Nutzfahrzeug-Aufbauten & Anbaugeräte	kategorie	e33647	Ladebordwände	>	derived	1	0	Hülle<-Seed
v21026	Nutzfahrzeug-Aufbauten & Anbaugeräte	kategorie	e33655	Pickup-Ladeflächen-Zubehör	>	derived	1	0	Hülle<-Seed
v21026	Nutzfahrzeug-Aufbauten & Anbaugeräte	kategorie	e63690	Kofferraumnetze, -Organizer & Trenngitter	>	derived	1	0	Hülle<-Seed
v21026	Nutzfahrzeug-Aufbauten & Anbaugeräte	kategorie	e262177	Pickup-Ladeflächen & -Bleche	>	derived	1	0	Hülle<-Seed
v21027	Außenverkleidungen & Abdeckungen	kategorie	e33744	Radkappen & Stahlfelgenringe	>	derived	1	0	Hülle<-Seed
hg1	Unterboden	hauptgruppe	e180090	Schnee-, Anti-Rutsch-Ketten & Schneesocken	>	derived	2	0	Hülle<-Seed
hg3	Karosserie	hauptgruppe	e33643	Embleme & Ornamente	>	derived	2	0	Hülle<-Seed
hg3	Karosserie	hauptgruppe	e33644	Kotflügel Vorn	>	derived	2	0	Hülle<-Seed+H6|Hülle<-Seed+H6
hg3	Karosserie	hauptgruppe	e33646	Motorhauben	>	derived	2	0	Hülle<-Seed
hg3	Karosserie	hauptgruppe	e33647	Ladebordwände	>	derived	2	0	Hülle<-Seed
hg3	Karosserie	hauptgruppe	e33655	Pickup-Ladeflächen-Zubehör	>	derived	2	0	Hülle<-Seed
hg3	Karosserie	hauptgruppe	e33744	Radkappen & Stahlfelgenringe	>	derived	2	0	Hülle<-Seed
hg3	Karosserie	hauptgruppe	e38658	Lufteinlässe	>	derived	2	0	Hülle<-Seed
hg3	Karosserie	hauptgruppe	e38789	Elektrosätze	>	derived	2	0	Hülle<-Seed
hg3	Karosserie	hauptgruppe	e63690	Kofferraumnetze, -Organizer & Trenngitter	>	derived	2	0	Hülle<-Seed
hg3	Karosserie	hauptgruppe	e174112	Wischwasserbehälter, -pumpen & -düsen	>	derived	2	0	Hülle<-Seed
hg3	Karosserie	hauptgruppe	e174113	Wischerarme	>	derived	2	0	Hülle<-Seed
hg3	Karosserie	hauptgruppe	e179851	Türgriffe	>	derived	2	0	Hülle<-Seed
hg3	Karosserie	hauptgruppe	e179852	Wischerblätter & -gummi	>	derived	2	0	Hülle<-Seed
hg3	Karosserie	hauptgruppe	e180145	Kugelköpfe	>	derived	2	0	Hülle<-Seed
hg3	Karosserie	hauptgruppe	e262152	Rahmenlängsträger & Hilfsträger	>	derived	2	0	Hülle<-Seed
hg3	Karosserie	hauptgruppe	e262158	Gasfedern & Haubendämpfer	>	derived	2	0	Hülle<-Seed
hg3	Karosserie	hauptgruppe	e262161	Außenspiegel	>	derived	2	0	Hülle<-Seed
hg3	Karosserie	hauptgruppe	e262163	Spiegelglas	>	derived	2	0	Hülle<-Seed
hg3	Karosserie	hauptgruppe	e262166	Seitenwände & Kotflügel Hinten	>	derived	2	0	Hülle<-Seed
hg3	Karosserie	hauptgruppe	e262176	Scharniere, Verschlüsse & weitere Teile	>	derived	2	0	Hülle<-Seed
hg3	Karosserie	hauptgruppe	e262177	Pickup-Ladeflächen & -Bleche	>	derived	2	0	Hülle<-Seed
v10006	Antenne Dach	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	2	Hülle<-Seed+H3
v10007	Aufprallträger	baugruppe	e33637	Karosserie-, Anbauteile & Zubehör	<	derived	0	2	Hülle<-Seed+H3
v10014	Behälter Heckwischer	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	2	Hülle<-Seed
v10023	Dämpfer Hecktür	baugruppe	e33637	Karosserie-, Anbauteile & Zubehör	<	derived	0	2	Hülle<-Seed+H3
v10037	Fanghaken Klappe	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	2	Hülle<-Seed+H4
v10065	Kennzeichenverstärkung	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	2	Hülle<-Seed+ADJ
v10066	Klappenscharnier	baugruppe	e33637	Karosserie-, Anbauteile & Zubehör	<	derived	0	2	Hülle<-Seed+H3
v10067	Klappenschlosszug	baugruppe	e33637	Karosserie-, Anbauteile & Zubehör	<	derived	0	2	Hülle<-Seed+H3
v10068	Klappenstützen	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	2	Hülle<-Seed+H4
v10088	Kugelkopf Anhängerkupplung	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	2	Hülle<-Seed
v10109	Motorhaubenscharnier	baugruppe	e33637	Karosserie-, Anbauteile & Zubehör	<	derived	0	2	Hülle<-Seed+H3
v10110	Motorhaubenzug	baugruppe	e33637	Karosserie-, Anbauteile & Zubehör	<	derived	0	2	Hülle<-Seed+H3
v10124	Pralldämpfer	baugruppe	e33637	Karosserie-, Anbauteile & Zubehör	<	derived	0	2	Hülle<-Seed+H3
v10125	Querträger	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	2	Hülle<-Seed+H4
v10131	Scheibenwaschdüse	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	2	Hülle<-Seed+H4
v10132	Scheinwerfertragrahmen	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	2	Hülle<-Seed+H4
v10133	Schiebedach	baugruppe	e33637	Karosserie-, Anbauteile & Zubehör	<	derived	0	2	Hülle<-Seed+H3
v10134	Schiebedachdeckel	baugruppe	e33637	Karosserie-, Anbauteile & Zubehör	<	derived	0	2	Hülle<-Seed+H3
v10135	Schließbolzen	baugruppe	e33637	Karosserie-, Anbauteile & Zubehör	<	derived	0	2	Hülle<-Seed+H3
v10136	Schließplatte	baugruppe	e33637	Karosserie-, Anbauteile & Zubehör	<	derived	0	2	Hülle<-Seed+H3
v10137	Schließzylinder	baugruppe	e33637	Karosserie-, Anbauteile & Zubehör	<	derived	0	2	Hülle<-Seed+H3
v10138	Schließzylinder Heckdeckel	baugruppe	e33637	Karosserie-, Anbauteile & Zubehör	<	derived	0	2	Hülle<-Seed+H3
v10139	Schließzylinder Hecktür	baugruppe	e33637	Karosserie-, Anbauteile & Zubehör	<	derived	0	2	Hülle<-Seed+H3
v10140	Schließzylinder Satz	baugruppe	e33637	Karosserie-, Anbauteile & Zubehör	<	derived	0	2	Hülle<-Seed+H3|Hülle<-Seed+H7
v10141	Schließzylinder Schiebetür	baugruppe	e33637	Karosserie-, Anbauteile & Zubehör	<	derived	0	2	Hülle<-Seed+H3
v10142	Schloss Heckdeckel	baugruppe	e33637	Karosserie-, Anbauteile & Zubehör	<	derived	0	2	Hülle<-Seed+H3
v10143	Schloss Hecktür	baugruppe	e33637	Karosserie-, Anbauteile & Zubehör	<	derived	0	2	Hülle<-Seed+H3
v10144	Schloss Motorhaube	baugruppe	e33637	Karosserie-, Anbauteile & Zubehör	<	derived	0	2	Hülle<-Seed+H3
v10145	Schlosszapfen	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	2	Hülle<-Seed+H4
v10151	Spiegelglas	baugruppe	e33637	Karosserie-, Anbauteile & Zubehör	<	derived	0	2	Hülle<-Seed
v10152	Stellelement für Zentralverriegelung	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	2	Hülle<-Seed+H4
